Date,US dollar,Euro,Japanese yen,Pound sterling,Canadian dollar,Swiss franc,Indian rupee,Saudi riyal,UAE dirham,Thai baht,Korean won,South African rand,Australian dollar
9/30/09,995.8,681.2,89154.5,622.6,1068.7,1033.2,47900.6,3734.3,3657.3,33268.0,1173242.4,7545.3,1128.3
10/1/09,1004.8,690.0,90040.7,628.4,1078.3,1045.9,47966.8,3768.1,3690.5,33654.1,1183896.7,7718.1,1145.0
10/2/09,1003.5,687.1,89537.3,631.4,1085.9,1038.1,47907.1,3763.4,3685.9,33632.3,1182423.9,7680.9,1157.8
10/5/09,1005.5,687.4,90057.6,630.6,1082.0,1039.1,47781.4,3770.8,3693.2,33618.9,1180205.6,7612.1,1149.4
10/6/09,1038.8,704.4,92183.9,652.0,1098.2,1064.9,48707.0,3895.5,3815.3,34647.5,1215752.9,7693.0,1165.4
10/7/09,1040.3,708.5,92639.5,653.7,1103.3,1074.5,48543.3,3901.1,3820.9,34718.3,1217690.6,7757.6,1170.7
10/8/09,1045.0,707.8,92378.0,649.1,1104.2,1074.7,48430.5,3918.9,3838.2,34819.4,1219828.3,7682.3,1156.4
10/9/09,1051.5,712.5,94035.6,660.0,1096.1,1081.6,48800.1,3943.4,3862.1,35030.7,1224550.6,7744.8,1162.7
10/12/09,1058.8,714.9,94996.3,670.7,1095.4,1084.3,49221.3,3970.6,3888.6,35282.8,1238472.8,7734.2,1166.9
10/13/09,1057.5,713.3,94778.4,667.3,1090.9,1083.5,49163.2,3965.9,3884.1,35198.9,1236349.7,7779.8,1167.4
10/14/09,1059.5,711.0,94629.2,664.1,1089.8,1078.4,48880.0,3973.4,3891.5,35403.2,1234211.5,7719.5,1160.5
10/15/09,1053.5,705.2,95189.0,647.7,1085.8,1067.6,48713.8,3950.8,3869.6,35308.1,1217213.8,7658.2,1146.4
10/16/09,1047.5,704.1,95191.6,640.8,1089.6,1068.3,48488.8,3928.4,3847.5,35002.2,1219290.0,7704.1,1144.7
10/19/09,1050.5,702.9,95107.0,641.0,1086.5,1064.0,48627.6,3939.6,3858.3,35070.9,1230293.0,7713.6,1136.2
10/20/09,1061.8,710.5,96306.0,645.6,1113.4,1074.8,48962.6,3981.8,3899.8,35478.4,1237230.6,7803.1,1149.6
10/21/09,1053.8,702.5,96023.0,634.0,1100.1,1060.6,48988.8,3951.8,3870.5,35232.1,1242792.7,7773.0,1136.3
10/22/09,1053.0,701.7,96381.1,635.4,1101.5,1060.4,49217.2,3948.9,3867.7,35249.2,1252817.0,7851.4,1141.0
10/23/09,1061.8,707.0,97622.6,649.8,1115.7,1070.2,49376.7,3981.9,3899.9,35542.1,1254192.2,7925.6,1148.2
10/26/09,1054.0,705.4,96920.6,644.7,1119.1,1068.3,49169.1,3952.7,3871.3,35187.8,1241295.8,7966.1,1145.7
10/27/09,1036.5,699.4,95404.6,634.5,1103.5,1059.3,48627.4,3887.0,3807.0,34655.4,1227267.6,7934.7,1131.2
10/28/09,1031.8,698.9,93956.3,630.1,1110.0,1055.6,48849.5,3869.2,3789.6,34532.7,1233560.2,8034.8,1144.5
10/29/09,1040.5,702.2,95117.3,628.4,1113.8,1060.7,49116.8,3902.1,3821.6,34851.5,1244281.8,8066.5,1138.0
10/30/09,1040.0,704.9,94140.8,630.9,1120.3,1065.2,48843.6,3900.1,3819.8,34762.0,1229540.0,8140.1,1151.0
11/2/09,1062.0,716.7,96111.0,648.4,1141.7,1081.7,49876.8,3982.6,3900.7,35508.0,1255867.9,8324.4,1170.4
11/3/09,1061.0,722.9,95845.4,647.2,1134.4,1092.4,50296.7,3978.8,3897.1,35527.6,1253836.8,8326.2,1176.3
11/4/09,1090.0,734.7,98977.4,657.5,1157.2,1110.0,51289.9,4087.6,4003.6,36444.2,1284673.8,8370.9,1198.2
11/5/09,1089.0,731.4,98652.5,656.0,1156.4,1105.4,51210.2,4084.0,3999.9,36399.8,1284529.7,8270.5,1195.7
11/6/09,1096.8,737.5,98532.0,660.3,1172.3,1113.8,51333.4,4112.9,4028.5,36604.0,1280345.8,8252.9,1194.9
11/9/09,1106.8,737.5,99424.9,660.9,1169.3,1114.4,51414.1,4150.5,4065.2,36876.9,1284792.7,8186.9,1191.0
11/10/09,1101.5,735.9,98876.2,658.5,1158.8,1111.2,51219.8,4130.8,4045.8,36685.5,1279805.3,8162.6,1186.9
11/11/09,1115.3,744.1,100188.5,672.6,1166.3,1124.0,51647.2,4182.4,4096.4,37121.1,1291766.1,8225.8,1200.6
11/12/09,1114.8,749.0,100879.3,673.8,1168.8,1131.5,52008.7,4180.6,4094.5,37149.0,1290685.4,8292.6,1201.2
11/13/09,1104.0,741.6,98979.1,662.1,1158.4,1119.6,51131.8,4140.4,4055.1,36757.7,1280943.5,8214.4,1185.9
11/16/09,1130.0,754.4,100920.3,673.7,1179.7,1138.2,52228.6,4237.7,4150.6,37521.6,1305036.9,8313.3,1206.0
11/17/09,1134.8,764.6,101463.7,675.6,1201.8,1155.7,52550.3,4255.5,4168.1,37668.0,1309785.2,8486.6,1226.8
11/18/09,1149.0,767.6,102536.8,685.5,1203.7,1159.9,53089.5,4308.9,4220.3,38100.8,1324911.7,8518.7,1236.1
11/19/09,1135.5,764.2,100826.7,683.2,1212.5,1156.3,53016.5,4258.3,4170.8,37698.6,1313943.7,8579.4,1242.3
11/20/09,1140.0,767.9,101420.1,690.3,1220.7,1162.3,53129.7,4275.2,4187.3,37899.3,1321430.9,8663.3,1248.3
11/23/09,1169.5,780.7,104050.4,703.8,1234.5,1180.1,54352.5,4385.9,4295.6,38856.6,1351591.1,8743.2,1263.2
11/24/09,1163.3,778.2,102965.1,701.5,1232.7,1176.6,53945.7,4362.5,4272.7,38672.2,1345647.4,8690.1,1267.7
11/25/09,1179.8,783.7,103422.8,708.5,1239.9,1183.1,54510.3,4424.3,4333.3,39108.7,1360782.6,8670.0,1274.4
11/26/09,1182.8,789.2,102384.7,717.2,1253.0,1190.1,54932.8,4435.4,4344.5,39225.9,1366490.0,8900.3,1298.1
11/27/09,1166.5,778.8,101141.4,707.4,1237.5,1173.0,54417.2,4374.6,4285.0,38780.3,1371104.0,8647.1,1283.5
11/30/09,1175.8,783.1,101285.0,716.4,1239.5,1180.8,54690.0,4409.1,4319.2,39087.8,1367161.9,8738.5,1284.5
12/1/09,1192.5,790.1,103371.9,717.2,1244.0,1191.4,55227.7,4473.7,4380.2,39608.9,1384611.6,8752.5,1292.7
12/2/09,1212.5,804.3,105869.4,727.9,1267.5,1212.0,56199.4,4548.7,4453.6,40182.3,1399043.0,8836.9,1306.4
12/3/09,1208.8,801.2,106581.5,729.0,1274.5,1207.1,55693.2,4533.4,4439.9,40039.8,1396347.9,8856.7,1304.9
12/4/09,1190.3,799.4,107063.0,719.8,1250.2,1205.7,55096.7,4464.2,4371.8,39421.1,1372298.7,8850.1,1299.9
12/7/09,1142.5,770.5,102436.5,695.4,1200.8,1164.6,53200.5,4284.8,4196.4,37839.6,1317588.1,8504.2,1251.7
12/8/09,1146.8,778.3,101395.6,703.5,1216.2,1175.4,53524.5,4301.0,4212.1,38032.0,1324610.8,8622.1,1263.9
12/9/09,1141.0,773.8,100333.8,703.5,1203.5,1169.4,53096.4,4279.4,4190.9,37864.1,1325271.5,8655.9,1256.5
12/10/09,1128.5,766.6,99669.1,694.4,1187.2,1158.6,52637.5,4232.3,4145.0,37460.6,1315266.8,8501.0,1231.3
12/11/09,1124.0,768.7,100699.2,692.4,1185.7,1162.4,52302.5,4216.1,4128.5,37221.3,1308420.3,8464.3,1233.1
12/14/09,1123.8,766.8,99423.8,690.9,1192.1,1159.1,52496.0,4214.6,4127.5,37241.1,1300234.7,8329.8,1229.4
12/15/09,1122.0,770.8,100649.0,689.9,1189.3,1165.9,52414.2,4208.3,4121.1,37228.0,1302978.4,8317.7,1234.4
12/16/09,1137.5,780.2,101880.2,693.7,1204.7,1178.4,53075.7,4266.0,4178.0,37759.3,1325130.6,8390.5,1264.6
12/17/09,1117.0,778.5,100703.1,692.6,1194.4,1169.7,52370.5,4189.3,4102.9,37134.7,1315881.6,8425.0,1258.7
12/18/09,1104.5,773.6,100249.9,686.8,1178.8,1156.5,51607.8,4142.7,4055.2,36708.0,1298919.5,8399.7,1245.6
12/21/09,1105.5,772.3,100517.6,687.9,1169.5,1154.1,51787.1,4146.1,4060.5,36741.3,1308248.6,8558.1,1250.6
12/22/09,1084.0,761.7,99494.9,680.2,1149.4,1137.3,50736.6,4065.7,3981.6,36048.4,1279201.3,8402.1,1237.2
12/23/09,1085.3,757.2,99219.0,679.5,1139.0,1127.6,50871.1,4070.4,3986.2,36203.9,1284556.1,8259.3,1231.8
12/24/09,1085.3,755.9,99598.8,681.3,1137.9,1126.9,50632.3,4070.3,3986.2,36176.8,1275385.8,8158.4,1230.0
12/25/09,1085.3,755.9,99598.8,681.3,1137.9,1126.9,50632.3,4070.3,3986.2,36176.8,1275385.8,8158.4,1230.0
12/28/09,1085.3,754.1,99463.2,678.2,1132.4,1122.2,50632.3,4070.6,3986.1,36209.4,1270013.8,8115.0,1223.0
12/29/09,1106.0,767.7,101635.9,692.8,1152.1,1141.8,51611.5,4149.4,4062.4,36885.1,1295347.2,8181.1,1232.7
12/30/09,1087.5,760.4,100789.5,679.2,1143.0,1132.1,50835.2,4078.9,3994.4,36257.3,1266366.4,8035.7,1217.3
12/31/09,1087.5,758.0,101240.8,673.4,1140.1,1124.2,50606.8,4078.9,3994.6,36257.3,1266366.4,8008.1,1209.2
1/1/10,1087.5,758.0,101240.8,673.4,1140.1,1124.2,50606.8,4078.9,3994.6,36257.3,1266366.4,8008.1,1209.2
1/4/10,1121.5,776.7,103570.5,695.7,1161.3,1152.7,51919.8,4205.0,4108.1,37250.6,1295108.0,8175.1,1227.6
1/5/10,1123.3,779.1,102822.3,700.6,1164.6,1158.2,51944.7,4212.4,4125.7,37218.9,1281066.6,8204.8,1228.3
1/6/10,1130.0,785.4,104700.2,706.3,1168.8,1163.5,51816.2,4237.8,4150.5,37436.9,1283595.0,8258.0,1232.6
1/7/10,1130.3,788.9,105333.6,709.2,1169.8,1166.7,51680.7,4238.7,4151.4,37490.4,1283596.5,8337.0,1230.1
1/8/10,1126.8,786.5,104731.4,705.9,1165.5,1162.7,51554.4,4225.6,4138.6,37368.7,1274128.7,8311.5,1225.3
1/11/10,1153.0,792.6,105995.3,713.0,1187.2,1170.5,52271.3,4324.0,4235.0,38106.6,1291244.6,8467.1,1238.5
1/12/10,1151.3,791.8,104683.2,711.0,1192.0,1168.5,52629.4,4317.5,4228.5,38031.5,1293774.5,8521.4,1243.9
1/13/10,1127.3,777.0,102861.6,693.1,1166.4,1148.8,51408.2,4227.8,4140.4,37250.0,1268607.0,8361.8,1221.6
1/14/10,1138.3,786.4,103705.9,697.7,1168.9,1163.1,51927.0,4268.6,4180.8,37442.7,1275864.3,8446.7,1223.9
1/15/10,1128.0,785.1,102490.1,694.0,1159.9,1157.6,51645.5,4229.2,4143.1,37071.7,1266744.0,8338.9,1221.2
1/18/10,1134.5,788.7,103041.0,694.5,1164.6,1162.6,51778.6,4254.8,4167.1,37262.6,1275688.5,8400.0,1224.3
1/19/10,1133.0,793.3,103318.3,692.0,1168.9,1171.2,51880.1,4249.3,4161.5,37247.4,1277344.1,8391.7,1226.7
1/20/10,1120.3,793.6,102178.0,688.2,1173.3,1170.3,51464.3,4201.3,4114.7,36861.8,1274732.4,8473.6,1230.1
1/21/10,1108.3,788.5,101072.4,685.2,1161.7,1160.0,51023.8,4156.4,4070.8,36594.4,1260412.5,8372.6,1223.7
1/22/10,1084.0,767.2,97652.1,672.3,1142.3,1127.6,49972.4,4065.3,3981.3,35755.7,1247792.2,8240.7,1197.7
1/25/10,1095.3,773.7,98709.4,675.8,1160.5,1139.1,50518.4,4107.4,4022.9,36115.9,1259811.3,8348.4,1212.2
1/26/10,1093.3,777.7,97851.3,677.0,1162.0,1145.4,50426.2,4099.9,4015.5,36126.4,1271886.9,8301.7,1216.4
1/27/10,1094.8,779.7,97903.5,676.2,1167.5,1147.0,50763.6,4105.5,4020.7,36170.5,1270183.7,8352.2,1220.8
1/28/10,1088.0,779.4,97843.8,674.2,1154.9,1146.0,50434.2,4080.2,3996.2,36018.2,1252940.6,8271.5,1212.6
1/29/10,1078.5,775.9,97771.4,673.1,1149.1,1136.9,49794.3,4044.5,3961.4,35800.8,1252947.4,8137.3,1213.4
2/1/10,1086.5,781.9,98627.0,683.2,1158.6,1151.3,50386.4,4074.5,3990.7,36088.1,1271123.3,8187.5,1226.6
2/2/10,1111.0,796.3,100378.8,695.7,1177.8,1173.8,51344.9,4166.6,4080.6,36813.0,1288537.6,8305.6,1256.7
2/3/10,1115.3,801.6,101454.3,700.0,1183.5,1180.9,51273.6,4182.3,4096.4,36825.5,1281756.6,8362.1,1262.7
2/4/10,1083.3,786.1,97844.6,686.3,1159.1,1152.3,50105.7,4062.7,3978.7,35871.8,1246766.5,8293.1,1243.1
2/5/10,1058.0,773.9,94542.9,676.3,1130.1,1136.0,49435.0,3967.2,3886.0,35146.8,1237701.2,8160.4,1223.5
2/8/10,1064.0,776.6,94956.7,680.2,1136.6,1137.7,49800.5,3990.3,3908.1,35319.5,1246901.5,8232.3,1222.9
2/9/10,1071.3,779.9,95759.0,686.4,1149.7,1143.3,49979.2,4017.2,3934.5,35554.8,1246506.3,8254.0,1227.3
2/10/10,1069.5,780.7,96083.9,686.1,1142.4,1144.2,49721.0,4010.9,3928.2,35459.3,1240887.4,8277.3,1225.6
2/11/10,1076.3,791.0,96625.7,689.5,1139.1,1159.7,49964.9,4036.0,3953.1,35693.8,1245221.3,8301.1,1217.1
2/12/10,1082.0,795.0,97380.0,691.7,1141.9,1167.8,50231.8,4057.2,3974.2,35954.9,1246004.1,8354.8,1227.0
2/15/10,1098.3,807.8,98826.0,701.6,1153.4,1184.1,50876.4,4118.7,4034.0,36445.4,1264717.2,8488.3,1237.5
2/16/10,1115.3,813.9,100656.9,711.4,1163.0,1194.8,51535.7,4182.2,4090.8,36998.4,1284377.6,8583.4,1241.3
2/17/10,1119.0,819.5,101672.3,711.7,1170.6,1203.0,51591.5,4196.0,4110.1,37089.2,1278345.5,8503.6,1244.0
2/18/10,1118.0,820.5,101693.3,714.8,1164.3,1203.9,51735.4,4192.6,4106.5,37095.2,1286203.1,8497.1,1240.5
2/19/10,1112.8,823.5,102356.3,721.8,1164.3,1206.0,51525.9,4172.5,4087.1,36926.6,1291401.8,8548.7,1245.0
2/22/10,1115.3,820.6,101671.8,719.8,1163.1,1201.9,51541.3,4182.2,4096.3,36953.8,1279526.1,8627.9,1239.9
2/23/10,1107.0,815.7,99851.4,716.6,1162.0,1195.4,51193.2,4151.3,4066.0,36625.1,1270974.4,8564.5,1235.3
2/24/10,1103.0,810.6,99203.8,714.0,1161.4,1186.3,51107.5,4136.5,4051.4,36470.7,1272089.7,8563.7,1233.3
2/25/10,1094.5,809.4,97322.9,717.6,1166.7,1183.8,50790.3,4104.9,4020.1,36211.5,1272903.5,8578.6,1239.2
2/26/10,1108.3,812.1,98484.6,728.0,1171.4,1188.9,51095.9,4156.0,4070.6,36644.3,1285459.1,8494.2,1237.6
3/1/10,1114.0,826.5,99580.5,745.6,1165.9,1209.4,51361.0,4177.7,4091.5,36834.4,1292128.5,8520.4,1239.2
3/2/10,1126.5,830.8,100292.3,754.7,1163.3,1215.9,51835.9,4224.5,4137.7,36864.7,1298262.9,8554.4,1247.2
3/3/10,1136.5,830.2,100614.3,754.4,1169.3,1214.5,52080.1,4262.1,4174.1,37192.0,1302883.5,8522.3,1254.6
3/4/10,1134.5,833.8,100925.1,753.7,1170.2,1220.0,51977.1,4254.5,4167.0,37024.4,1299342.6,8481.5,1259.7
3/5/10,1135.0,834.1,102785.6,751.7,1165.5,1220.4,51761.7,4256.4,4168.8,37057.7,1294609.4,8442.9,1249.5
3/8/10,1125.8,824.6,101756.5,747.1,1156.4,1206.2,51249.8,4221.7,4134.9,36812.0,1274967.9,8324.9,1235.6
3/9/10,1115.8,821.5,100160.9,744.6,1145.1,1201.5,50906.1,4184.2,4098.2,36501.8,1265874.0,8251.8,1222.7
3/10/10,1120.5,820.0,101556.5,748.5,1145.6,1198.8,50848.3,4202.0,4115.3,36612.3,1267526.2,8293.9,1219.9
3/11/10,1104.0,807.4,99934.1,733.9,1135.9,1180.5,50359.0,4140.1,4055.0,36084.2,1251439.0,8217.6,1207.2
3/12/10,1106.3,804.2,100370.1,728.9,1124.5,1172.9,50262.5,4148.6,4063.3,36002.9,1248237.0,8185.4,1207.4
3/15/10,1104.3,808.9,99896.0,734.1,1128.2,1174.3,50337.2,4141.1,4055.9,35965.4,1252992.4,8193.5,1211.4
3/16/10,1124.8,817.5,101711.1,740.3,1141.5,1187.3,51215.5,4218.1,4131.2,36486.9,1273948.0,8288.8,1229.7
3/17/10,1121.8,816.5,101445.5,733.4,1134.3,1183.5,50826.5,4206.7,4120.2,36255.0,1265894.9,8172.5,1216.1
3/18/10,1122.8,825.4,101575.2,736.4,1138.3,1193.7,51029.0,4210.5,4123.9,36259.2,1272861.6,8203.1,1220.5
3/19/10,1105.5,817.2,100058.8,736.2,1122.6,1173.7,50305.8,4145.8,4060.1,35696.6,1252255.1,8122.7,1206.6
3/22/10,1097.3,811.0,98790.9,728.1,1118.5,1161.0,50023.6,4114.9,4030.2,35512.5,1245982.0,8053.5,1198.9
3/23/10,1101.5,814.0,99410.4,731.0,1121.1,1163.4,50225.6,4130.8,4045.8,35611.5,1252405.5,8074.3,1199.3
3/24/10,1090.8,817.2,100229.0,731.4,1119.9,1165.9,49735.5,4090.5,4006.3,35329.4,1241109.7,8037.2,1199.9
3/25/10,1093.0,819.2,101310.2,734.4,1113.5,1169.2,49737.0,4098.9,4014.6,35413.2,1248752.5,8139.3,1198.7
3/26/10,1096.5,818.4,101497.5,735.7,1127.6,1169.1,49600.2,4112.0,4027.5,35543.0,1248694.0,8164.5,1212.7
3/29/10,1107.5,822.1,102637.6,739.2,1128.4,1177.1,49793.2,4153.3,4067.9,35838.7,1257400.0,8202.8,1209.9
3/30/10,1107.0,824.8,102951.0,732.8,1128.3,1180.7,49914.6,4151.4,4066.0,35794.8,1251075.9,8169.4,1205.0
3/31/10,1115.5,824.4,104232.3,735.4,1131.7,1174.1,50080.4,4183.3,4097.2,36069.7,1262132.4,8192.2,1215.3
4/1/10,1123.5,829.9,105575.3,735.2,1133.6,1176.1,50439.5,4213.3,4126.6,36367.7,1265397.8,8178.2,1220.1
4/2/10,1123.5,829.9,105575.3,735.2,1133.6,1176.1,50439.5,4213.3,4126.6,36367.7,1265397.8,8178.2,1220.1
4/5/10,1123.5,831.8,106153.9,734.6,1127.2,1191.6,49928.3,4213.2,4126.5,36401.4,1261746.5,8122.6,1220.8
4/6/10,1132.8,846.4,106450.2,745.2,1131.7,1212.0,50356.4,4248.0,4160.6,36701.1,1272361.4,8232.0,1225.2
4/7/10,1142.0,855.8,106954.0,751.1,1144.6,1225.5,50870.4,4282.8,4194.6,36915.2,1279873.6,8293.8,1232.7
4/8/10,1148.0,859.5,106930.5,753.0,1154.9,1231.2,51040.1,4305.3,4216.5,37068.9,1289491.0,8375.8,1239.1
4/9/10,1152.5,857.2,107678.1,750.6,1158.1,1232.3,51038.5,4322.2,4233.1,37145.1,1288610.1,8384.2,1237.5
4/12/10,1158.8,851.5,108117.2,752.9,1160.7,1226.1,51512.2,4345.6,4256.0,37450.8,1291079.2,8388.1,1247.2
4/13/10,1148.3,846.6,106942.3,747.3,1155.5,1214.6,51068.4,4306.2,4217.5,37111.4,1290518.1,8397.6,1241.9
4/14/10,1153.8,846.7,107777.6,746.3,1150.9,1215.6,51313.0,4326.9,4237.6,37289.2,1283200.7,8464.8,1234.4
4/15/10,1154.5,851.0,107507.0,744.9,1153.3,1220.4,51306.0,4329.7,4240.4,37313.4,1278666.3,8455.2,1236.5
4/16/10,1151.5,852.5,106220.1,747.5,1166.2,1221.6,51034.5,4318.4,4229.5,37101.3,1278337.6,8512.8,1241.4
4/19/10,1136.3,843.8,104807.7,742.6,1154.6,1209.4,50830.1,4261.2,4173.5,36712.2,1270725.0,8483.8,1235.1
4/20/10,1144.8,850.4,106644.9,745.6,1144.7,1220.6,50935.7,4293.1,4204.7,36809.4,1279773.2,8480.9,1230.7
4/21/10,1143.0,853.4,106561.9,742.1,1140.8,1222.7,50926.4,4286.4,4198.2,36776.0,1266158.3,8479.4,1230.6
4/22/10,1133.8,852.4,105529.4,736.9,1132.9,1221.5,50491.5,4251.9,4164.1,36523.8,1256591.7,8508.6,1224.3
4/23/10,1139.5,852.9,107409.3,742.2,1142.6,1224.1,50628.0,4273.3,4185.4,36689.0,1263420.6,8471.9,1236.2
4/26/10,1154.5,866.5,108655.8,746.5,1155.3,1242.8,51254.0,4329.7,4240.4,37186.4,1274741.1,8494.1,1245.2
4/27/10,1149.5,863.3,107478.3,749.2,1156.1,1238.8,51089.5,4310.9,4222.1,37088.6,1276203.5,8495.0,1242.8
4/28/10,1161.0,879.3,109203.7,763.6,1174.3,1260.3,51832.8,4354.0,4264.3,37552.5,1298926.6,8661.9,1258.2
4/29/10,1166.8,881.0,109925.4,763.8,1171.7,1263.3,51943.7,4375.6,4285.5,37674.4,1300809.5,8574.0,1257.5
4/30/10,1179.3,886.9,110861.3,770.4,1194.4,1271.2,52311.5,4422.8,4331.4,38154.6,1307021.6,8677.1,1266.9
5/3/10,1179.3,895.1,111450.9,774.5,1196.4,1282.3,52500.2,4422.5,4331.3,38154.6,1319049.9,8769.8,1276.1
5/4/10,1185.0,909.2,112000.3,784.2,1213.2,1302.5,52868.8,4443.9,4352.5,38257.7,1321689.6,8983.8,1301.3
5/5/10,1165.0,905.6,109946.9,770.7,1197.3,1297.3,52355.1,4369.0,4278.9,37612.0,1299382.6,8884.8,1284.2
5/6/10,1185.3,932.6,110643.1,791.7,1228.3,1312.0,53703.7,4445.0,4353.3,38342.8,1352547.9,9095.3,1317.8
5/7/10,1202.3,950.4,109434.8,818.8,1262.2,1336.8,54678.3,4508.7,4415.9,38874.7,1389139.7,9272.7,1361.3
5/10/10,1196.5,931.9,111603.5,798.3,1230.4,1325.5,53663.0,4487.2,4394.6,38641.0,1354497.6,8959.4,1329.8
5/11/10,1222.5,963.3,113313.5,822.1,1250.4,1355.3,55354.8,4584.7,4490.2,39535.7,1388393.2,9244.2,1363.9
5/12/10,1237.5,975.9,115186.5,832.9,1257.5,1370.8,55829.8,4640.8,4545.3,39965.1,1415266.8,9260.8,1383.4
5/13/10,1237.5,984.8,114604.9,843.2,1259.8,1379.3,55780.3,4640.9,4545.2,40014.6,1396023.6,9260.5,1376.0
5/14/10,1236.5,995.2,113758.0,849.5,1275.9,1394.5,55908.3,4637.2,4541.7,40013.1,1398172.4,9337.1,1387.8
5/17/10,1236.0,1002.0,114317.6,856.5,1277.5,1403.3,56380.1,4635.3,4539.7,40108.2,1426096.6,9346.3,1406.1
5/18/10,1216.8,983.4,112616.3,842.7,1254.7,1378.8,55477.7,4563.0,4469.0,39331.4,1395186.3,9208.1,1391.3
5/19/10,1195.0,968.7,109169.2,831.8,1253.2,1378.1,55406.2,4481.4,4389.1,38634.3,1392055.4,9349.6,1419.1
5/20/10,1192.0,966.4,106749.6,833.3,1275.3,1375.2,55803.5,4470.3,4378.2,38537.3,1423724.7,9532.1,1454.8
5/21/10,1179.8,939.5,106047.7,817.1,1253.4,1354.9,55383.4,4424.7,4333.2,38141.3,1409093.3,9280.2,1428.7
5/24/10,1187.0,959.0,107411.6,823.8,1258.7,1374.7,55759.3,4451.6,4359.9,38524.1,1441427.5,9317.4,1429.0
5/25/10,1198.3,978.7,107471.0,835.8,1295.6,1393.0,57162.5,4493.7,4401.1,39021.0,1499130.4,9561.1,1471.0
5/26/10,1212.0,991.8,109649.6,840.3,1288.5,1404.2,57321.5,4545.3,4451.7,39468.8,1517714.9,9293.0,1456.0
5/27/10,1211.0,987.4,109946.7,836.7,1276.9,1405.6,57274.2,4541.0,4448.0,39424.1,1482203.4,9281.7,1435.6
5/28/10,1207.5,979.2,109810.0,835.2,1269.8,1397.6,55961.6,4528.4,4435.2,39310.2,1442539.8,9170.7,1424.4
5/31/10,1207.5,984.1,109924.8,831.1,1267.1,1395.1,55985.7,4528.4,4435.3,39255.8,1451433.0,9285.6,1439.6
6/1/10,1227.8,999.2,112081.3,835.2,1284.2,1415.5,57894.6,4604.4,4509.5,40006.2,1492944.0,9441.5,1459.3
6/2/10,1215.0,995.8,112120.2,833.9,1269.5,1408.4,57086.8,4556.6,4462.7,39639.4,1477440.0,9355.0,1458.6
6/3/10,1215.0,995.5,112278.1,831.0,1265.2,1401.8,56691.9,4556.9,4462.7,39566.5,1455284.3,9292.9,1439.7
6/4/10,1203.5,999.9,110619.7,826.7,1263.9,1395.9,56390.0,4512.8,4420.5,39234.1,1446245.9,9342.5,1449.9
6/7/10,1215.0,1018.4,111415.5,838.2,1285.8,1411.0,57214.4,4556.0,4462.6,39675.8,1500616.1,9495.9,1490.9
6/8/10,1246.0,1042.9,113386.0,867.2,1316.3,1434.8,58474.8,4672.7,4576.6,40650.8,1537127.8,9665.9,1524.0
6/9/10,1233.5,1023.1,112828.2,845.2,1280.4,1409.8,57993.0,4625.9,4530.6,40212.1,1540764.7,9534.3,1479.0
6/10/10,1217.5,1005.7,111127.3,830.2,1257.0,1391.1,57167.7,4565.8,4471.9,39593.1,1522970.6,9391.2,1438.1
6/11/10,1220.0,1008.8,111837.4,838.4,1263.8,1402.5,57132.6,4575.3,4480.9,39558.5,1520241.8,9419.9,1436.7
6/14/10,1223.8,996.8,112303.5,827.6,1252.1,1390.4,56898.3,4589.5,4494.7,39655.6,1495789.4,9344.3,1415.0
6/15/10,1225.0,995.3,111738.4,826.9,1260.3,1385.3,57029.9,4594.3,4499.2,39726.7,1503871.1,9316.6,1423.3
6/16/10,1234.5,1002.3,112808.6,832.0,1265.4,1392.8,57496.8,4629.9,4534.0,39985.5,1494794.1,9367.0,1428.2
6/17/10,1245.0,1007.7,113052.2,841.8,1284.3,1386.6,57649.7,4669.1,4572.8,40369.1,1510931.8,9447.4,1443.2
6/18/10,1256.0,1014.3,114076.2,848.6,1287.0,1393.7,57958.1,4710.3,4613.0,40700.7,1510402.6,9429.9,1444.1
6/21/10,1254.5,1013.3,114354.0,846.6,1278.2,1390.9,57399.6,4704.8,4607.8,40507.8,1470274.0,9389.2,1423.4
6/22/10,1236.0,1006.4,112031.0,835.6,1261.7,1368.3,57158.8,4635.6,4539.8,40003.1,1461075.4,9340.2,1406.7
6/23/10,1226.5,1002.1,110513.8,823.2,1281.0,1362.9,56633.6,4599.9,4504.9,39695.7,1456695.4,9259.8,1410.7
6/24/10,1236.3,1003.8,110428.0,825.9,1292.3,1364.6,57479.4,4635.6,4540.7,40073.0,1469653.8,9434.8,1427.3
6/25/10,1254.0,1020.2,111963.4,837.2,1305.4,1375.0,58028.8,4702.8,4605.8,40635.9,1523986.0,9596.2,1450.7
6/28/10,1261.0,1022.5,112531.6,834.6,1303.8,1365.9,58264.5,4729.2,4631.5,40831.2,1515658.9,9525.9,1443.8
6/29/10,1234.5,1013.7,109185.3,819.9,1297.2,1338.6,57385.7,4629.9,4534.3,40084.2,1502633.3,9447.5,1446.6
6/30/10,1244.0,1015.6,110081.6,831.5,1321.9,1341.5,57777.6,4665.6,4569.1,40293.2,1520124.3,9536.3,1472.8
7/1/10,1234.0,990.8,107432.0,816.4,1312.7,1310.8,57485.9,4628.1,4532.2,39969.3,1516215.7,9596.3,1475.3
7/2/10,1201.5,953.5,105365.5,791.1,1278.7,1280.1,56188.2,4506.2,4413.1,38946.6,1476943.9,9266.8,1420.5
